search_key;kik_filename;kik_path;court_filename;court_path;normalized_position;match_status
2021UHII1752;2021.09.22_KIK_2021-UH.II-1752.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.09.22_KIK_2021-UH.II-1752.pdf;2021.12.15_IDARE_2021_MK-496.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.15_IDARE_2021_MK-496.pdf;6316;EXACT_FILENAME_KEY_MATCH
2021UHII20;2021.01.06_KIK_2021-UH.II-20.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.01.06_KIK_2021-UH.II-20.pdf;2021.12.15_IDARE_2021_MK-496.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.15_IDARE_2021_MK-496.pdf;7417;EXACT_FILENAME_KEY_MATCH
2021UHII2061;2021.11.11_KIK_2021-UH.II-2061.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.11.11_KIK_2021-UH.II-2061.pdf;2021.12.15_IDARE_2021_MK-496.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.15_IDARE_2021_MK-496.pdf;7417;EXACT_FILENAME_KEY_MATCH
2021UHII868;2021.04.21_KIK_2021-UH.II-868.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.04.21_KIK_2021-UH.II-868.pdf;2021.12.15_IDARE_2021_MK-496.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.15_IDARE_2021_MK-496.pdf;602;EXACT_FILENAME_KEY_MATCH
2021UHII511;2021.03.03_KIK_2021-UH.II-511.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.03.03_KIK_2021-UH.II-511.pdf;2021.12.15_IDARE_2021_MK-497.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.15_IDARE_2021_MK-497.pdf;570;EXACT_FILENAME_KEY_MATCH
2021UYII1754;2021.09.22_KIK_2021-UY.II-1754.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.09.22_KIK_2021-UY.II-1754.pdf;2021.12.22_IDARE_2021_MK-498.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-498.pdf;544;EXACT_FILENAME_KEY_MATCH
2021UHII140;2021.01.20_KIK_2021-UH.II-140.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.01.20_KIK_2021-UH.II-140.pdf;2021.12.22_IDARE_2021_MK-499.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-499.pdf;652;EXACT_FILENAME_KEY_MATCH
2021UHII136;2021.01.20_KIK_2021-UH.II-136.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.01.20_KIK_2021-UH.II-136.pdf;2021.12.22_IDARE_2021_MK-500.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-500.pdf;693;EXACT_FILENAME_KEY_MATCH
2021UHII1021;2021.05.20_KIK_2021-UH.II-1021.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.05.20_KIK_2021-UH.II-1021.pdf;2021.12.22_IDARE_2021_MK-501.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-501.pdf;652;EXACT_FILENAME_KEY_MATCH
2021UHII28;2021.01.06_KIK_2021-UH.II-28.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.01.06_KIK_2021-UH.II-28.pdf;2021.12.22_IDARE_2021_MK-502.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-502.pdf;520;EXACT_FILENAME_KEY_MATCH
2021UHII287;2021.02.03_KIK_2021-UH.II-287.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.02.03_KIK_2021-UH.II-287.pdf;2021.12.22_IDARE_2021_MK-502.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-502.pdf;520;EXACT_FILENAME_KEY_MATCH
2021UYII700;2021.03.31_KIK_2021-UY.II-700.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.03.31_KIK_2021-UY.II-700.pdf;2021.12.22_IDARE_2021_MK-503.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-503.pdf;471;EXACT_FILENAME_KEY_MATCH
2021UYI1763;2021.09.22_KIK_2021-UY.I-1763.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.09.22_KIK_2021-UY.I-1763.pdf;2021.12.22_IDARE_2021_MK-504.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-504.pdf;591;EXACT_FILENAME_KEY_MATCH
2021UHI1028;2021.05.20_KIK_2021-UH.I-1028.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.05.20_KIK_2021-UH.I-1028.pdf;2021.12.22_IDARE_2021_MK-505.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-505.pdf;558;EXACT_FILENAME_KEY_MATCH
2021UYI1868;2021.10.13_KIK_2021-UY.I-1868.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.10.13_KIK_2021-UY.I-1868.pdf;2021.12.22_IDARE_2021_MK-506.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-506.pdf;477;EXACT_FILENAME_KEY_MATCH
2021UHI1342;2021.07.08_KIK_2021-UH.I-1342.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.07.08_KIK_2021-UH.I-1342.pdf;2021.12.22_IDARE_2021_MK-507.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-507.pdf;533;EXACT_FILENAME_KEY_MATCH
2021UHI186;2021.01.20_KIK_2021-UH.I-186.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.01.20_KIK_2021-UH.I-186.pdf;2021.12.22_IDARE_2021_MK-508.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-508.pdf;401;EXACT_FILENAME_KEY_MATCH
2021UHI1860;2021.10.06_KIK_2021-UH.I-1860.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.10.06_KIK_2021-UH.I-1860.pdf;2021.12.22_IDARE_2021_MK-508.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-508.pdf;401;EXACT_FILENAME_KEY_MATCH
2020UYI1976;2020.12.02_KIK_2020-UY.I-1976.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2020.12.02_KIK_2020-UY.I-1976.pdf;2021.12.22_IDARE_2021_MK-509.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-509.pdf;2038;EXACT_FILENAME_KEY_MATCH
2020UYI1977;2020.12.02_KIK_2020-UY.I-1977.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2020.12.02_KIK_2020-UY.I-1977.pdf;2021.12.22_IDARE_2021_MK-509.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-509.pdf;2072;EXACT_FILENAME_KEY_MATCH
2021UYI1357;2021.07.08_KIK_2021-UY.I-1357.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.07.08_KIK_2021-UY.I-1357.pdf;2021.12.22_IDARE_2021_MK-509.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-509.pdf;1462;EXACT_FILENAME_KEY_MATCH
2021UYI325;2021.02.03_KIK_2021-UY.I-325.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.02.03_KIK_2021-UY.I-325.pdf;2021.12.22_IDARE_2021_MK-509.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-509.pdf;531;EXACT_FILENAME_KEY_MATCH
2021UHI1457;2021.07.29_KIK_2021-UH.I-1457.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.07.29_KIK_2021-UH.I-1457.pdf;2021.12.22_IDARE_2021_MK-510.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-510.pdf;542;EXACT_FILENAME_KEY_MATCH
2021UYI869;2021.04.21_KIK_2021-UY.I-869.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.04.21_KIK_2021-UY.I-869.pdf;2021.12.22_IDARE_2021_MK-511.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-511.pdf;485;EXACT_FILENAME_KEY_MATCH
2021UHI1457;2021.07.29_KIK_2021-UH.I-1457.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.07.29_KIK_2021-UH.I-1457.pdf;2021.12.22_IDARE_2021_MK-512.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-512.pdf;1681;EXACT_FILENAME_KEY_MATCH
2021UHI172;2021.01.20_KIK_2021-UH.I-172.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.01.20_KIK_2021-UH.I-172.pdf;2021.12.22_IDARE_2021_MK-512.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-512.pdf;580;EXACT_FILENAME_KEY_MATCH
2021UHI1728;2021.09.15_KIK_2021-UH.I-1728.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.09.15_KIK_2021-UH.I-1728.pdf;2021.12.22_IDARE_2021_MK-512.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-512.pdf;580;EXACT_FILENAME_KEY_MATCH
2020UYI1357;2020.08.12_KIK_2020-UY.I-1357.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2020.08.12_KIK_2020-UY.I-1357.pdf;2021.12.22_IDARE_2021_MK-513.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-513.pdf;2818;EXACT_FILENAME_KEY_MATCH
2021UYI72;2021.01.13_KIK_2021-UY.I-72.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.01.13_KIK_2021-UY.I-72.pdf;2021.12.22_IDARE_2021_MK-513.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-513.pdf;474;EXACT_FILENAME_KEY_MATCH
2021UYI954;2021.05.07_KIK_2021-UY.I-954.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.05.07_KIK_2021-UY.I-954.pdf;2021.12.22_IDARE_2021_MK-514.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.22_IDARE_2021_MK-514.pdf;438;EXACT_FILENAME_KEY_MATCH
2017UYI259;2017.01.18_KIK_2017-UY.I-259.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2017.01.18_KIK_2017-UY.I-259.pdf;2021.12.29_IDARE_2021_MK-515.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.29_IDARE_2021_MK-515.pdf;431;EXACT_FILENAME_KEY_MATCH
2020UYI1965;2020.12.02_KIK_2020-UY.I-1965.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2020.12.02_KIK_2020-UY.I-1965.pdf;2021.12.29_IDARE_2021_MK-516.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.29_IDARE_2021_MK-516.pdf;482;EXACT_FILENAME_KEY_MATCH
2017UHI183;2017.01.11_KIK_2017-UH.I-183.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2017.01.11_KIK_2017-UH.I-183.pdf;2021.12.29_IDARE_2021_MK-517.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.29_IDARE_2021_MK-517.pdf;741;EXACT_FILENAME_KEY_MATCH
2020UYI2170;2020.12.30_KIK_2020-UY.I-2170.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2020.12.30_KIK_2020-UY.I-2170.pdf;2021.12.29_IDARE_2021_MK-518.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.29_IDARE_2021_MK-518.pdf;767;EXACT_FILENAME_KEY_MATCH
2021UYI1858;2021.10.06_KIK_2021-UY.I-1858.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.10.06_KIK_2021-UY.I-1858.pdf;2021.12.29_IDARE_2021_MK-518.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.29_IDARE_2021_MK-518.pdf;6265;EXACT_FILENAME_KEY_MATCH
2020UYI1775;2020.10.28_KIK_2020-UY.I-1775.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2020.10.28_KIK_2020-UY.I-1775.pdf;2021.12.29_IDARE_2021_MK-520.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.29_IDARE_2021_MK-520.pdf;508;EXACT_FILENAME_KEY_MATCH
2021UHII20;2021.01.06_KIK_2021-UH.II-20.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.01.06_KIK_2021-UH.II-20.pdf;2021.12.29_IDARE_2021_MK-521.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.29_IDARE_2021_MK-521.pdf;636;EXACT_FILENAME_KEY_MATCH
2021UHII2053;2021.11.11_KIK_2021-UH.II-2053.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.11.11_KIK_2021-UH.II-2053.pdf;2021.12.29_IDARE_2021_MK-521.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.29_IDARE_2021_MK-521.pdf;636;EXACT_FILENAME_KEY_MATCH
2021UHII150;2021.01.20_KIK_2021-UH.II-150.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.01.20_KIK_2021-UH.II-150.pdf;2021.12.29_IDARE_2021_MK-522.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.29_IDARE_2021_MK-522.pdf;724;EXACT_FILENAME_KEY_MATCH
2021UHII1500;2021.08.11_KIK_2021-UH.II-1500.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.08.11_KIK_2021-UH.II-1500.pdf;2021.12.29_IDARE_2021_MK-522.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2021.12.29_IDARE_2021_MK-522.pdf;724;EXACT_FILENAME_KEY_MATCH
2021UYIV1787;2021.09.29_KIK_2021-UY.IV-1787.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.09.29_KIK_2021-UY.IV-1787.pdf;2022.01.05_IDARE_2022_MK-1.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2022.01.05_IDARE_2022_MK-1.pdf;589;EXACT_FILENAME_KEY_MATCH
2021UHI939;2021.05.07_KIK_2021-UH.I-939.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.05.07_KIK_2021-UH.I-939.pdf;2022.01.05_IDARE_2022_MK-10.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2022.01.05_IDARE_2022_MK-10.pdf;575;EXACT_FILENAME_KEY_MATCH
2021UYII1565;2021.08.18_KIK_2021-UY.II-1565.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.08.18_KIK_2021-UY.II-1565.pdf;2022.01.05_IDARE_2022_MK-2.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2022.01.05_IDARE_2022_MK-2.pdf;812;EXACT_FILENAME_KEY_MATCH
2021UYII1180;2021.06.16_KIK_2021-UY.II-1180.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.06.16_KIK_2021-UY.II-1180.pdf;2022.01.05_IDARE_2022_MK-3.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2022.01.05_IDARE_2022_MK-3.pdf;827;EXACT_FILENAME_KEY_MATCH
2021UHI90;2021.01.13_KIK_2021-UH.I-90.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.01.13_KIK_2021-UH.I-90.pdf;2022.01.05_IDARE_2022_MK-4.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2022.01.05_IDARE_2022_MK-4.pdf;746;EXACT_FILENAME_KEY_MATCH
2021UHI906;2021.04.28_KIK_2021-UH.I-906.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.04.28_KIK_2021-UH.I-906.pdf;2022.01.05_IDARE_2022_MK-4.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2022.01.05_IDARE_2022_MK-4.pdf;746;EXACT_FILENAME_KEY_MATCH
2021UYI846;2021.04.21_KIK_2021-UY.I-846.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.04.21_KIK_2021-UY.I-846.pdf;2022.01.05_IDARE_2022_MK-5.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2022.01.05_IDARE_2022_MK-5.pdf;633;EXACT_FILENAME_KEY_MATCH
2021UYI917;2021.04.28_KIK_2021-UY.I-917.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.04.28_KIK_2021-UY.I-917.pdf;2022.01.05_IDARE_2022_MK-6.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2022.01.05_IDARE_2022_MK-6.pdf;663;EXACT_FILENAME_KEY_MATCH
2021UYI1311;2021.06.30_KIK_2021-UY.I-1311.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.06.30_KIK_2021-UY.I-1311.pdf;2022.01.05_IDARE_2022_MK-7.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2022.01.05_IDARE_2022_MK-7.pdf;580;EXACT_FILENAME_KEY_MATCH
2021UHI155;2021.01.20_KIK_2021-UH.I-155.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\KIK\01_KIK_Uyusmazlik_Kararlari\2021.01.20_KIK_2021-UH.I-155.pdf;2022.01.05_IDARE_2022_MK-8.pdf;C:\Users\MSI\Desktop\kik_proje\kaynak_veriler\1_IHALE_HUKUKU_IDARI_YARGI\Idare_Mahkemesi\2022.01.05_IDARE_2022_MK-8.pdf;1423;EXACT_FILENAME_KEY_MATCH
